what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888481734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1413888503234
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888504078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888524578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888536703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888567984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888584750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888606218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888606937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888674718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888678203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413888683390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888708859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888708859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888708968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888710593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1413888771234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888775734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888783859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413888888343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413888908296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413888915312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888926187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413888926296
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1413888926296
