what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533155796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533171000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533171000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533172156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533172468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533172890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533175203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533177593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533183750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533189312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533194828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533200093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533204359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533212750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533214734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533237484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533241890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533249859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533253281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533271671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533587718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533609359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533619250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413533628796
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1413533629062
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1413533629078
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1413533629109
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1413533629125
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1413533629218
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1413533629312
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1413533629328
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1413533629406
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1413533629406
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1413533629531
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1413533629531
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1413533629562
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1413533629593
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413533635796
