what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883545406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883550015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883579312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883579531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883579531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883579968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883580625
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883580859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883580859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883581781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883586906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883691593
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413883694046
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1413883699250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883699718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883759187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883765656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883781812
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883829171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883850828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883892546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413883892546
