what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367142828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367148046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367153843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367175062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367183937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367192625
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367220500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367230328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367233687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367245859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367250859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367260984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367271859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367288203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367292875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367307375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367316031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367325140
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413367335812
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1413367342843
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1413367343421
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1413367343937
