what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622877156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622877171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622877218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622878859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622888265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622889796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622901828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622903156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622911500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622913515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622923375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413622924890
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413622957546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413622973781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413622976562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413622997921
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623008171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623009406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623010437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623011125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623011500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413623021953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413623030687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413623043250
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1413623046937
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1413623048109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623054328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623055687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623057109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623058500
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1413623059453
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623060078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413623060515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413623083031
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413623086953
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413623087640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413623093140
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623099984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623107218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623133906
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413623133906
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623143093
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623145609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623153953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623204984
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413623205000
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623260750
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623260765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623266171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623294078
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413623294093
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623312921
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413623327031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623349078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623349078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623349171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623355437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623366984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623366984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623367078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623385093
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413623387281
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623389375
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413623391343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1413623396312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1413623397421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623408718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623408718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623408812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623410593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413623412078
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623413703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623417562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623445203
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413623445218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623451906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623458625
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623460937
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623471640
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623472546
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623476437
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623477375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623516765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623516765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623516875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623625265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623626359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623627453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623628562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623644640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623712328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623716609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623731296
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413623731453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623734109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623738078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413623742281
