what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413892251265
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1413892301718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892301734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892303437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892304437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892308500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413892318859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413892329671
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413892359578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413892364093
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413892370484
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1413892372468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892372921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892375156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413892383828
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1413892385546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892386015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892391312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892402312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892403796
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413892425062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413892449125
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413892484937
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413892486437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413892508218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413892517468
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413892518656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413892521843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413892524062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413892529609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892574031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892583812
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892583953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892585906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413892587218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413892616328
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413892623062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892625250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892625437
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413892641718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892645468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413892646203
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413892653015
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413892655656
